"subj_idx","congruency","AffValue","response","rt","cogflex","conf"
57,"Ic","neg",1,0.630773100001534,942.341973150227,"Ic_neg"
57,"Ic","neg",0,1.08663779999915,942.341973150227,"Ic_neg"
57,"Ic","neg",1,0.660497799999575,942.341973150227,"Ic_neg"
57,"Ic","neg",1,0.624589099999866,942.341973150227,"Ic_neg"
57,"Ic","neg",1,0.51070030000119,942.341973150227,"Ic_neg"
57,"Ic","neg",1,0.567214800001238,942.341973150227,"Ic_neg"
57,"Ic","neg",1,0.740965200002393,942.341973150227,"Ic_neg"
57,"Ic","neg",1,0.433849699998973,942.341973150227,"Ic_neg"
57,"Ic","neg",1,0.528124300002673,942.341973150227,"Ic_neg"
57,"Ic","neg",1,0.659257199997228,942.341973150227,"Ic_neg"
57,"Ic","neg",1,0.540190700001403,942.341973150227,"Ic_neg"
57,"Ic","neg",0,0.493207300001814,942.341973150227,"Ic_neg"
57,"Ic","neg",1,0.5553347999994,942.341973150227,"Ic_neg"
57,"Ic","neg",1,0.558655000000726,942.341973150227,"Ic_neg"
57,"Ic","neg",1,0.834922599999118,942.341973150227,"Ic_neg"
57,"Ic","neg",1,0.689626699997461,942.341973150227,"Ic_neg"
57,"Ic","neg",1,0.536151600001176,942.341973150227,"Ic_neg"
57,"Ic","neg",1,0.557249400000728,942.341973150227,"Ic_neg"
57,"Ic","neg",1,0.49002720000135,942.341973150227,"Ic_neg"
57,"Ic","neg",1,0.426306999997905,942.341973150227,"Ic_neg"
57,"Ic","neg",1,0.508258400001068,942.341973150227,"Ic_neg"
57,"Ic","neg",1,0.627346000001126,942.341973150227,"Ic_neg"
57,"Ic","neg",1,0.573621600000479,942.341973150227,"Ic_neg"
57,"Ic","neg",1,0.5243432999996,942.341973150227,"Ic_neg"
57,"Ic","neg",1,0.951436400002422,942.341973150227,"Ic_neg"
57,"Ic","neg",1,0.522944699998334,942.341973150227,"Ic_neg"
57,"Ic","neg",1,0.503076600001805,942.341973150227,"Ic_neg"
57,"Ic","neg",1,0.725328399999853,942.341973150227,"Ic_neg"
57,"Ic","neg",1,0.484332100000756,942.341973150227,"Ic_neg"
57,"Ic","neg",1,0.638437000001431,942.341973150227,"Ic_neg"
57,"Ic","neg",1,0.447321499999816,942.341973150227,"Ic_neg"
57,"Ic","neg",1,0.544341099997837,942.341973150227,"Ic_neg"
57,"Ic","neg",1,0.654962099997647,942.341973150227,"Ic_neg"
57,"Ic","neg",1,0.589858799998183,942.341973150227,"Ic_neg"
57,"Ic","neg",1,0.570822599998792,942.341973150227,"Ic_neg"
57,"Ic","neg",1,0.538249400000495,942.341973150227,"Ic_neg"
57,"Ic","neg",1,0.617270700000518,942.341973150227,"Ic_neg"
57,"Ic","neg",1,0.548134000000573,942.341973150227,"Ic_neg"
57,"Ic","neg",1,0.572659000001295,942.341973150227,"Ic_neg"
57,"Ic","neg",1,0.531364599999506,942.341973150227,"Ic_neg"
57,"Ic","neg",1,0.585899999998219,942.341973150227,"Ic_neg"
57,"Ic","neg",1,0.561074299999746,942.341973150227,"Ic_neg"
57,"Ic","neg",1,0.504041200001666,942.341973150227,"Ic_neg"
57,"Ic","neg",1,0.558780800001841,942.341973150227,"Ic_neg"
57,"Ic","neg",1,0.9043133999985,942.341973150227,"Ic_neg"
57,"Ic","neg",1,0.619840399998793,942.341973150227,"Ic_neg"
57,"Ic","neg",1,0.708982399999513,942.341973150227,"Ic_neg"
57,"Ic","neg",1,0.462473600000521,942.341973150227,"Ic_neg"
57,"Ic","neg",1,0.553242599999066,942.341973150227,"Ic_neg"
57,"Ic","neg",1,0.561522600000899,942.341973150227,"Ic_neg"
57,"Ic","neg",1,0.812422900002275,942.341973150227,"Ic_neg"
57,"Ic","neg",1,0.543863300001249,942.341973150227,"Ic_neg"
57,"Ic","neg",1,0.516794700000901,942.341973150227,"Ic_neg"
57,"Ic","neg",1,0.532344499999454,942.341973150227,"Ic_neg"
57,"Ic","neg",1,1.10411450000174,942.341973150227,"Ic_neg"
57,"Ic","neg",1,0.813582499999029,942.341973150227,"Ic_neg"
57,"Ic","neg",1,0.573493100000633,942.341973150227,"Ic_neg"
