"subj_idx","congruency","response","rt"
31,"Ic",1,1.49975160000008
31,"Ic",1,0.723166300000003
31,"Ic",1,0.685811100000137
31,"Ic",1,0.707087499999943
31,"Ic",1,0.774593699999969
31,"Ic",0,0.721187300000111
31,"Ic",1,0.678246099999797
31,"Ic",1,0.556854999999814
31,"Ic",1,1.4605631999998
31,"Ic",1,0.553461900000002
31,"Ic",1,0.6725378000001
31,"Ic",1,0.622107200000301
31,"Ic",1,0.675555499999973
31,"Ic",1,2.07583879999993
31,"Ic",1,0.745435999999927
31,"Ic",1,1.54976289999991
31,"Ic",1,0.577699000000166
31,"Ic",1,0.682255800000121
31,"Ic",1,2.10740979999991
31,"Ic",1,0.570126399999936
31,"Ic",1,0.719852300000184
32,"Co",1,0.562314299999343
32,"Co",1,0.80564559999948
32,"Co",1,0.809698500000195
32,"Co",1,0.729860499999631
32,"Co",1,0.797531600000184
32,"Co",1,0.640127599999687
32,"Co",1,1.11931649999951
32,"Co",1,0.827942300000359
32,"Co",1,0.548881599999731
32,"Co",1,0.977968899999723
32,"Co",1,1.13755279999987
32,"Co",1,0.602726600000096
32,"Co",1,1.01189159999922
32,"Co",1,0.776884199999586
32,"Co",1,1.02530269999988
32,"Co",1,0.787995700000465
32,"Co",1,0.636260199999924
32,"Co",1,0.91511890000038
32,"Co",1,0.671217500000239
32,"Co",1,0.55182270000023
32,"Co",1,0.572143599999436
32,"Co",1,0.91171949999989
32,"Co",1,0.632128400000511
32,"Co",1,0.662885599999754
32,"Co",1,0.831046100000094
32,"Co",1,0.578311600000234
32,"Co",1,0.692328400000406
32,"Co",1,0.654494899999918
32,"Co",1,0.659267399999408
32,"Co",1,0.576336000000083
32,"Co",1,0.763475400000061
32,"Co",1,1.91125629999988
32,"Co",1,0.563841399999546
32,"Co",0,0.958480100000088
32,"Co",1,0.684674399999494
32,"Co",1,0.650234199999431
32,"Co",1,0.601346399999784
32,"Co",1,0.554474499999742
32,"Co",1,0.976392999999916
32,"Co",1,0.607782799999768
32,"Co",1,0.716791899999407
32,"Co",1,1.33149700000013
32,"Co",1,0.582432999999583
32,"Co",1,0.599385900000016
32,"Co",1,0.647918699999536
32,"Co",1,0.637317900000198
32,"Co",1,0.616162999999688
32,"Co",1,0.665002799999456
32,"Co",1,0.715983699999924
32,"Co",1,0.635829900000317
32,"Co",1,0.585594199999832
32,"Co",1,0.626888799999506
32,"Co",1,0.63868309999998
32,"Co",1,0.678671599999689
32,"Co",1,0.700879299999542
32,"Co",1,0.820577700000285
32,"Co",1,0.911082999999962
32,"Co",1,0.727169699999649
32,"Co",1,0.625381199999538
32,"Co",1,0.944562100000439
32,"Co",1,0.74084589999984
32,"Co",1,0.587374900000214
32,"Co",1,0.72839329999988
32,"Co",1,0.870862300000226
32,"Co",1,0.73014620000049
32,"Co",1,0.609401400000024
32,"Co",1,0.668952999999419
32,"Co",1,0.678262700000232
32,"Co",1,0.796580899999753
32,"Co",1,0.733974799999487
32,"Co",1,0.793316600000253
32,"Co",1,0.595319800000652
32,"Co",1,0.66691609999998
32,"Co",1,0.508469100000184
32,"Co",1,0.517040099999576
32,"Co",1,0.590172600000187
32,"Co",1,0.625643999999738
32,"Ic",1,0.623320499999863
32,"Ic",1,0.582970000000387
32,"Ic",1,0.778024899999764
32,"Ic",1,0.553548800000499
32,"Ic",1,1.13026050000008
32,"Ic",1,0.725236100000075
32,"Ic",1,0.77688820000003
32,"Ic",1,0.58680540000023
32,"Ic",1,0.556473199999346
32,"Ic",1,0.640434799999639
32,"Ic",1,1.15897060000043
32,"Ic",1,0.529782800000248
32,"Ic",1,0.636414700000387
32,"Ic",1,0.622941499999797
32,"Ic",1,1.37584389999938
32,"Ic",1,0.629875999999967
32,"Ic",1,0.745399200000065
32,"Ic",1,0.791883700000653
32,"Ic",1,0.794227200000023
32,"Ic",1,0.59126230000038
32,"Ic",1,0.710215099999914
32,"Ic",1,0.832491300000584
32,"Ic",1,0.936242899999343
32,"Ic",1,0.610416800000166
32,"Ic",1,0.568668999999318
32,"Ic",1,0.822950800000399
32,"Ic",1,0.587992599999779
32,"Ic",1,0.581291999999848
32,"Ic",1,0.599148000000241
32,"Ic",1,1.15325970000049
32,"Ic",1,0.701797400000032
32,"Ic",1,0.744730799999161
32,"Ic",1,0.661470400000326
32,"Ic",1,0.846249799999896
32,"Ic",1,0.994298000000526
32,"Ic",1,0.563760500000171
32,"Ic",1,0.505489699999998
32,"Ic",1,0.637714599999526
32,"Ic",1,0.642539699999361
32,"Ic",1,0.807991200000288
32,"Ic",1,0.945651100000759
32,"Ic",0,0.685467600000266
32,"Ic",1,0.766889799999262
32,"Ic",1,0.627951999999823
32,"Ic",1,0.703031699999883
32,"Ic",1,0.644397400000344
32,"Ic",1,0.926881100000173
32,"Ic",1,0.707215599999472
32,"Ic",1,0.554404200000135
32,"Ic",1,0.58504990000074
32,"Ic",1,0.627711999999519
32,"Ic",1,1.22776700000031
32,"Ic",1,0.72797619999983
32,"Ic",1,0.584655499999826
32,"Ic",1,0.666371500000423
32,"Ic",1,0.587000100000296
32,"Ic",1,0.684049399999822
32,"Ic",1,0.743101900000511
32,"Ic",1,0.672533099999782
32,"Ic",1,0.97670030000063
32,"Ic",1,0.58343960000002
32,"Ic",1,2.19892720000007
32,"Ic",1,1.94034600000032
32,"Ic",1,0.513292900000124
32,"Ic",1,0.854818300000261
32,"Ic",1,0.628365100000337
32,"Ic",1,0.7962806000005
32,"Ic",1,0.592518999999811
32,"Ic",1,0.794404399999621
32,"Ic",1,0.553369200000816
32,"Ic",1,0.789059599999746
32,"Ic",1,0.636955400000261
32,"Ic",1,0.630078700000013
32,"Ic",1,0.562387800000579
32,"Ic",1,0.610777099999723
32,"Ic",1,0.700346499999796
32,"Ic",1,0.720623400000477
32,"Ic",1,0.604325999999674
32,"Ic",1,0.653370400000313
33,"Co",1,0.736928999999918
33,"Co",1,0.55398369999989
33,"Co",1,0.506489999999985
33,"Co",1,0.492653299999802
33,"Co",1,0.58393389999992
33,"Co",1,0.583666099999959
33,"Co",1,0.597153500000104
33,"Co",1,0.72865899999988
33,"Co",1,0.787153499999931
33,"Co",1,0.511331399999904
33,"Co",1,0.569103600000062
33,"Co",1,0.823242100000016
33,"Co",1,0.589029799999935
33,"Co",1,0.659522700000025
33,"Co",1,0.441397100000131
33,"Co",1,0.57233210000004
33,"Co",0,0.913268500000186
33,"Co",0,0.885026900000071
33,"Co",1,0.624237900000026
33,"Co",1,0.960025300000098
33,"Co",1,0.671317899999849
33,"Co",1,0.554048599999987
33,"Co",1,1.03991969999993
33,"Co",1,0.576757699999916
33,"Co",1,0.588065000000142
33,"Co",1,0.64226739999981
33,"Co",1,0.64574679999987
33,"Co",1,0.462585300000001
33,"Co",1,0.562985799999979
33,"Co",1,0.620379100000036
33,"Co",1,0.498420699999997
33,"Co",1,0.844988900000089
33,"Co",1,0.595959099999845
33,"Co",1,0.625643599999989
33,"Co",1,0.545056700000032
33,"Co",1,0.799071400000003
33,"Co",1,0.684494500000028
33,"Co",1,0.924839700000007
33,"Co",1,0.609168899999986
33,"Co",1,0.612263299999995
33,"Co",1,0.715127800000005
33,"Co",1,0.609896299999946
33,"Co",1,0.512447000000066
33,"Co",1,0.488721599999963
33,"Co",1,0.638847999999825
33,"Co",1,0.525581399999965
33,"Co",1,0.778136700000005
33,"Co",1,0.509280499999932
33,"Co",1,0.755627900000036
33,"Co",1,0.631062499999871
33,"Co",1,0.549429700000019
33,"Co",1,0.561592800000199
33,"Co",1,0.554985200000033
33,"Co",1,0.639855300000136
33,"Co",1,0.622430800000075
33,"Co",1,0.468380499999967
33,"Co",1,0.461900799999967
33,"Co",1,0.550676199999998
33,"Co",1,0.599574200000006
33,"Co",1,0.534075900000062
33,"Co",1,0.979050800000095
33,"Co",1,0.569846300000108
33,"Co",1,0.58949349999989
33,"Co",1,0.495944999999892
33,"Co",1,0.62280839999994
33,"Co",1,0.680219000000079
33,"Co",1,0.484417699999995
33,"Co",1,0.573621699999876
33,"Co",1,0.562778199999912
33,"Co",1,0.590271499999972
33,"Co",1,0.552121300000067
33,"Co",1,0.485860400000092
33,"Co",1,0.562524199999871
33,"Co",1,0.551235700000007
33,"Co",1,0.557338300000083
33,"Co",1,0.644281699999965
33,"Co",1,0.984536100000014
33,"Co",1,1.01475719999996
33,"Co",1,0.546718699999929
33,"Co",1,0.634860199999821
33,"Ic",1,0.62465259999999
33,"Ic",1,0.530136699999957
33,"Ic",1,0.544698799999878
33,"Ic",1,0.674634699999842
33,"Ic",1,0.722595000000069
33,"Ic",1,0.838302699999986
33,"Ic",1,0.4558356
33,"Ic",1,0.637743499999942
33,"Ic",1,0.617385900000045
33,"Ic",1,0.66545229999997
33,"Ic",1,0.713686800000005
33,"Ic",1,0.462632600000006
33,"Ic",1,0.570402700000045
33,"Ic",1,0.460993899999949
33,"Ic",1,0.542958699999872
33,"Ic",1,0.5852529
33,"Ic",1,0.583128100000067
33,"Ic",1,0.752524400000084
33,"Ic",1,0.50079340000002
33,"Ic",1,0.531045300000187
33,"Ic",1,0.540812500000129
33,"Ic",1,0.635158899999965
33,"Ic",1,0.462521199999856
33,"Ic",1,0.715071200000011
33,"Ic",1,0.636005999999952
33,"Ic",1,0.4823308
33,"Ic",1,0.568592699999954
33,"Ic",1,0.767535899999984
33,"Ic",1,0.927175499999976
33,"Ic",1,0.528998000000001
33,"Ic",0,0.46223010000017
33,"Ic",1,1.17821670000012
33,"Ic",1,0.54647749999981
33,"Ic",1,0.567917500000021
33,"Ic",1,0.613865799999985
33,"Ic",1,0.542916999999989
33,"Ic",1,0.549464600000192
33,"Ic",1,0.91234570000006
33,"Ic",1,0.697298300000057
33,"Ic",1,0.653856700000006
33,"Ic",1,1.44312319999995
33,"Ic",1,0.562546999999995
33,"Ic",1,0.613124699999844
33,"Ic",1,0.509898600000042
33,"Ic",1,0.686527399999932
33,"Ic",1,0.555879999999888
33,"Ic",1,0.550659600000017
33,"Ic",1,0.572848199999953
33,"Ic",1,0.619561799999929
33,"Ic",1,0.637192599999935
33,"Ic",1,0.544049600000108
33,"Ic",0,1.82548279999992
33,"Ic",1,0.468018900000061
33,"Ic",1,0.511944999999969
33,"Ic",1,0.571492199999966
33,"Ic",1,0.682884800000011
33,"Ic",1,0.508343700000069
33,"Ic",1,0.558230500000036
33,"Ic",1,0.816442600000073
33,"Ic",1,2.14685359999999
33,"Ic",1,0.536836300000004
33,"Ic",1,0.489995599999929
33,"Ic",1,0.58045519999996
33,"Ic",1,0.627786700000115
33,"Ic",1,0.945254099999829
33,"Ic",1,0.73899849999998
33,"Ic",1,0.492451699999947
33,"Ic",1,0.498011199999837
33,"Ic",0,0.545709399999851
33,"Ic",1,0.670401700000184
33,"Ic",1,0.581337100000042
33,"Ic",1,0.452447799999845
33,"Ic",1,0.545982099999947
33,"Ic",1,0.736246100000017
33,"Ic",0,0.573222200000146
33,"Ic",1,0.560355400000049
33,"Ic",1,0.609873099999959
34,"Co",1,0.547109000000091
34,"Co",1,0.548555999999735
34,"Co",1,0.740116299999499
34,"Co",1,0.647049700000025
34,"Co",1,0.817716500000643
34,"Co",1,0.703790199999276
34,"Co",1,0.550389799999721
34,"Co",0,0.7554913999993
34,"Co",1,0.594312799999898
34,"Co",1,0.612320100000034
34,"Co",1,0.601240500000131
34,"Co",1,1.48459619999994
34,"Co",1,0.727792700000464
34,"Co",1,0.679156299999704
34,"Co",1,1.52546600000005
34,"Co",1,0.629288400000405
34,"Co",1,0.51727419999952
34,"Co",1,0.663034600000174
34,"Co",1,0.86727669999982
34,"Co",1,0.489330299999892
34,"Co",1,0.579243300000599
34,"Co",1,0.635213099999419
34,"Co",1,1.06120600000031
34,"Co",1,0.645977199999834
34,"Co",1,0.879102200000489
34,"Co",1,0.705298299999413
34,"Co",1,1.56642899999952
34,"Co",1,1.32620220000081
34,"Co",1,0.609031799999684
34,"Co",1,0.497324400000252
34,"Co",1,0.496235499999784
34,"Co",1,0.584400499999902
34,"Co",1,1.03327730000001
34,"Co",1,0.661933999999746
34,"Co",1,0.739914400000089
34,"Co",1,0.620112999999947
34,"Co",1,0.478527500000382
34,"Co",1,0.655580399999963
34,"Co",1,0.829748500000278
34,"Co",1,0.634197600000334
34,"Co",1,0.52476900000056
34,"Co",1,0.519323299999996
34,"Co",1,0.643368000000009
34,"Co",1,0.875262800000201
34,"Co",1,2.09318799999983
34,"Co",1,0.581754499999988
34,"Co",1,0.558138999999755
34,"Co",1,0.535128800000166
34,"Co",1,1.20871009999973
34,"Co",1,0.783409900000152
34,"Co",1,0.814981499999703
34,"Co",1,0.573072199999842
34,"Co",1,0.647989799999777
34,"Co",1,0.707526899999721
34,"Co",1,0.563011700000061
34,"Co",1,0.635597399999824
34,"Co",1,0.91510769999968
34,"Co",0,0.691965799999707
34,"Co",1,0.801288399999976
34,"Co",1,0.543436199999633
34,"Co",1,0.562150599999768
34,"Co",1,0.532510000000002
34,"Co",1,0.558264899999813
34,"Co",1,0.678629099999853
34,"Co",1,1.21697649999987
34,"Co",1,0.827028499999869
34,"Co",1,0.44054959999994
34,"Co",1,0.729047099999661
34,"Co",1,0.96591669999998
34,"Co",1,0.982272799999919
34,"Co",1,0.691743500000484
34,"Co",1,0.876082900000256
34,"Co",1,0.587556800000129
34,"Co",1,0.694896500000141
34,"Co",1,0.672123299999839
34,"Co",1,0.61182269999972
34,"Co",1,0.867981199999122
34,"Co",1,0.785428700000011
34,"Co",1,0.660405000000537
34,"Ic",1,0.618253599999662
34,"Ic",1,0.612162500000522
34,"Ic",1,0.58215730000029
34,"Ic",1,0.837686900000335
34,"Ic",1,0.636490799999592
34,"Ic",1,0.661108700000113
34,"Ic",1,0.767792499999814
34,"Ic",0,0.662119200000234
34,"Ic",1,0.599384799999825
34,"Ic",1,0.847397399999863
34,"Ic",1,0.53624039999977
34,"Ic",1,1.40513310000006
34,"Ic",1,0.626160400000117
34,"Ic",1,0.972671300000002
34,"Ic",1,0.705020100000183
34,"Ic",1,0.539340899999843
34,"Ic",1,0.549198499999875
34,"Ic",1,0.628874400000313
34,"Ic",1,0.685205799999494
34,"Ic",1,0.685513000000356
34,"Ic",1,0.639243499999793
34,"Ic",0,0.428715300000476
34,"Ic",1,1.1642011999993
34,"Ic",1,0.631840799999736
34,"Ic",1,0.61904819999927
34,"Ic",1,0.528185799999846
34,"Ic",1,0.639042999999219
34,"Ic",1,0.65082589999929
34,"Ic",1,0.627799700000651
34,"Ic",1,0.901320400000259
34,"Ic",1,0.786146600000393
34,"Ic",1,0.57257219999974
34,"Ic",1,0.558029200000419
34,"Ic",1,1.98760749999929
34,"Ic",1,0.624679300000025
34,"Ic",1,0.65525660000003
34,"Ic",1,0.71569240000008
34,"Ic",1,0.681880900000579
34,"Ic",1,0.448863399999937
34,"Ic",1,0.840322400000332
34,"Ic",1,0.652478199999678
34,"Ic",1,0.797929299999851
34,"Ic",0,0.866337899999962
34,"Ic",1,0.70453660000021
34,"Ic",1,1.47580980000021
34,"Ic",0,1.04056519999995
34,"Ic",1,0.784893600000032
34,"Ic",1,0.57340159999967
34,"Ic",1,1.88583949999975
34,"Ic",1,0.736819599999762
34,"Ic",1,0.920814699999937
34,"Ic",1,0.904820499999914
34,"Ic",1,0.468160299999909
34,"Ic",1,0.590961099999731
34,"Ic",1,1.00986709999961
34,"Ic",1,1.12596389999999
34,"Ic",1,0.577808499999264
34,"Ic",1,0.446363900000506
34,"Ic",0,1.53424910000012
34,"Ic",1,1.02299230000062
34,"Ic",1,0.623294099999839
34,"Ic",1,0.777509500000633
34,"Ic",1,0.555443300000661
34,"Ic",1,1.12695549999989
34,"Ic",1,0.559539500000028
34,"Ic",1,0.625057000000197
34,"Ic",1,0.659708000000137
34,"Ic",1,0.916641400000117
34,"Ic",1,0.60269580000022
34,"Ic",1,0.472711899999922
34,"Ic",1,0.55347029999939
34,"Ic",1,0.684218200000032
34,"Ic",1,0.653044900000168
34,"Ic",1,0.470489100000123
34,"Ic",1,1.66521490000014
34,"Ic",1,0.668174199999157
34,"Ic",1,0.535366600000089
34,"Ic",1,0.614271899999949
35,"Co",1,0.46431930000017
35,"Co",1,0.467804500000057
35,"Co",1,0.517711299999974
35,"Co",1,0.419439899999816
35,"Co",1,0.642198100000087
35,"Co",1,0.483545999999933
35,"Co",1,0.56764649999991
35,"Co",1,0.519988399999875
35,"Co",1,0.765485400000216
35,"Co",1,0.4797552
35,"Co",1,0.715848499999993
35,"Co",1,0.681585700000142
35,"Co",1,0.381670600000234
35,"Co",1,0.494468200000028
35,"Co",1,0.612505699999929
35,"Co",1,1.21616949999998
35,"Co",1,0.685522499999934
35,"Co",1,0.485851099999763
35,"Co",1,0.59344759999999
35,"Co",1,0.509862999999768
35,"Co",1,0.699960900000178
35,"Co",1,0.679026599999816
35,"Co",1,0.367295499999727
35,"Co",1,0.765386900000067
35,"Co",1,0.405932200000279
35,"Co",1,0.562043399999766
35,"Co",1,0.497327000000041
35,"Co",1,0.459610800000064
35,"Co",1,0.655083500000046
35,"Co",1,1.45295279999982
35,"Co",1,0.428811400000086
35,"Co",1,1.05122119999987
35,"Co",0,0.465918400000191
35,"Co",1,0.712435099999993
35,"Co",1,0.573529400000098
35,"Co",1,0.562369399999625
35,"Co",1,0.580640800000083
35,"Co",1,0.429719600000226
35,"Co",1,0.436656900000344
35,"Co",1,0.394571599999836
35,"Co",1,0.431721300000163
35,"Co",1,0.511362100000042
35,"Co",1,1.05271360000006
35,"Co",1,0.387041299999964
35,"Co",1,0.513312900000074
35,"Co",1,0.400638999999956
35,"Co",1,0.693502599999874
35,"Co",1,0.461674200000061
35,"Co",1,0.538515899999993
35,"Co",1,0.480915600000117
35,"Co",1,0.439648799999759
35,"Co",1,0.488853699999936
35,"Co",1,0.576480700000047
35,"Co",1,0.463375300000052
35,"Co",1,0.526884999999993
35,"Co",1,0.472756000000118
35,"Co",1,0.401036700000077
35,"Co",1,1.20432579999988
35,"Co",1,0.5737752
35,"Co",1,0.424014100000022
35,"Co",1,0.469648099999631
35,"Co",1,0.426796100000047
35,"Co",1,0.48822969999992
35,"Co",1,0.39039559999992
35,"Co",1,0.505850399999872
35,"Co",1,0.559858600000098
35,"Co",1,0.998731299999918
35,"Co",1,0.634135399999877
35,"Co",1,0.537991500000089
35,"Co",1,0.520621900000151
35,"Co",1,0.56660920000013
35,"Co",1,0.400901299999987
35,"Co",1,0.436924799999815
35,"Co",1,0.447533499999736
35,"Co",1,0.416421699999773
35,"Co",1,0.509636500000397
35,"Co",1,0.699331100000109
35,"Co",1,0.489507599999797
35,"Co",1,0.78145910000012
35,"Co",1,0.467656600000282
35,"Ic",1,0.798734100000047
35,"Ic",1,0.528579899999841
35,"Ic",1,0.507303700000193
35,"Ic",1,0.434039099999836
35,"Ic",1,0.400485900000149
35,"Ic",1,0.531094500000108
35,"Ic",1,0.698720399999729
35,"Ic",1,0.384735900000123
35,"Ic",1,0.508961900000031
35,"Ic",1,1.36364879999996
35,"Ic",1,0.477367799999683
35,"Ic",1,0.612554799999998
35,"Ic",1,0.738171100000045
35,"Ic",1,0.498845699999947
35,"Ic",1,0.50194190000002
35,"Ic",1,0.762356399999817
35,"Ic",1,0.5328142999997
35,"Ic",1,0.453089600000112
35,"Ic",1,0.397516600000017
35,"Ic",1,0.508503799999744
35,"Ic",1,0.431039399999918
35,"Ic",1,0.551229499999863
35,"Ic",1,0.383726499999739
35,"Ic",1,0.468274199999996
35,"Ic",1,0.422536000000036
35,"Ic",1,0.499927500000013
35,"Ic",1,0.614776799999845
35,"Ic",1,0.443046699999968
35,"Ic",1,0.995481999999811
35,"Ic",1,0.670197500000086
35,"Ic",1,0.551033700000062
35,"Ic",1,0.388821999999891
35,"Ic",1,0.606228700000202
35,"Ic",1,0.480254800000239
35,"Ic",1,0.558487399999649
35,"Ic",1,0.454201999999896
35,"Ic",1,0.689215599999898
35,"Ic",1,0.456512100000054
35,"Ic",1,0.776796099999956
35,"Ic",1,0.694838600000139
35,"Ic",1,0.529055699999844
35,"Ic",1,0.592776000000413
35,"Ic",1,1.4292269
35,"Ic",1,0.897647900000266
35,"Ic",1,0.459899200000109
35,"Ic",1,0.401855099999921
35,"Ic",1,0.586773499999936
35,"Ic",1,0.704691300000377
35,"Ic",1,0.722909399999935
35,"Ic",1,0.585023499999807
35,"Ic",1,0.633537400000023
35,"Ic",1,0.516599000000042
35,"Ic",1,0.591933799999879
35,"Ic",1,0.650649899999962
35,"Ic",1,0.472884400000112
35,"Ic",1,0.461196999999629
35,"Ic",1,0.517331600000034
35,"Ic",1,0.457907299999988
35,"Ic",1,0.955246699999861
35,"Ic",1,0.438819500000136
35,"Ic",1,0.472605599999952
35,"Ic",1,0.370588100000077
35,"Ic",1,0.534126999999899
35,"Ic",1,0.399736499999563
35,"Ic",1,0.617299700000331
35,"Ic",1,0.545627100000047
35,"Ic",1,0.527918100000079
35,"Ic",1,0.4394470000002
35,"Ic",1,0.625291000000061
35,"Ic",1,0.819790400000102
35,"Ic",1,0.574360999999953
35,"Ic",1,0.577697799999896
35,"Ic",1,0.499341699999832
35,"Ic",1,0.557695200000126
35,"Ic",1,0.466409200000044
35,"Ic",1,0.523500900000045
35,"Ic",1,0.593416299999944
35,"Ic",1,0.425660500000049
35,"Ic",1,0.80401310000002
35,"Ic",1,0.520304399999986
36,"Co",1,0.61128380000082
36,"Co",1,0.558097999999518
36,"Co",1,0.68079570000009
36,"Co",1,0.558692599999631
36,"Co",0,0.402755999999499
36,"Co",1,0.511763800001063
36,"Co",1,0.459590500000559
36,"Co",1,0.588699900001302
36,"Co",1,0.476592399998481
36,"Co",1,0.543014400000175
36,"Co",1,0.534349000001384
36,"Co",1,0.580486299999393
36,"Co",1,0.467870699998457
36,"Co",1,0.43715450000127
36,"Co",1,0.622175900000002
36,"Co",1,0.494136100000105
36,"Co",1,0.536482600000454
36,"Co",1,0.704959000000599
36,"Co",1,0.498686299999463
36,"Co",1,0.597556299999269
36,"Co",1,0.572287599999981
36,"Co",1,0.481311999999889
36,"Co",1,0.456164899998839
36,"Co",1,0.556598899998789
36,"Co",1,0.491594099999929
36,"Co",1,0.511550399998669
36,"Co",1,0.438289600000644
36,"Co",1,0.583084399999279
36,"Co",1,0.555488199999672
36,"Co",1,0.520058399999471
36,"Co",1,0.602500099999816
36,"Co",1,0.586440799999764
36,"Co",1,0.51042310000048
36,"Co",1,0.574560099999871
36,"Co",1,0.508563299999878
36,"Co",1,0.489174499998626
36,"Co",1,0.556830899999113
36,"Co",1,0.521375099999204
36,"Co",1,0.565737300001274
36,"Co",1,0.574585899999875
36,"Co",1,0.492981600000348
36,"Co",1,0.522816099999545
36,"Co",1,0.504168299999947
36,"Co",1,0.532799599999635
36,"Co",1,0.597197000000961
36,"Co",1,0.528882200000226
36,"Co",1,0.492116299999907
36,"Co",1,0.349177899999631
36,"Co",1,0.454140099998767
36,"Co",1,0.520752899999934
36,"Co",1,0.754256199999872
36,"Co",1,0.841918500000247
36,"Co",1,0.550910800000565
36,"Co",1,0.664110599998821
36,"Co",1,0.464881399999285
36,"Co",0,0.433200400000715
36,"Co",1,0.63734089999889
36,"Co",1,0.45624510000016
36,"Co",1,0.573318000000654
36,"Co",1,0.573662700000568
36,"Co",1,0.696935599999051
36,"Co",1,0.541847899999993
36,"Co",1,0.59317750000082
36,"Co",1,0.449202799998602
36,"Co",1,0.423349600001529
36,"Co",1,0.502872700000808
36,"Co",1,0.420627600000444
36,"Co",1,0.608415899998363
36,"Co",1,0.60193530000106
36,"Co",1,0.591036599998915
36,"Co",1,0.66060490000018
36,"Co",1,0.553750099999888
36,"Co",1,0.511073699999542
36,"Co",1,0.615836599999966
36,"Co",1,0.59664519999933
36,"Co",1,0.493890400000964
36,"Co",1,0.682816399999865
36,"Co",1,0.646808699999383
36,"Co",1,0.621564500001114
36,"Co",1,0.54339230000005
36,"Ic",1,0.599820999999793
36,"Ic",1,0.559665199998562
36,"Ic",1,0.587278400000287
36,"Ic",1,0.572145300000557
36,"Ic",1,0.579939999999624
36,"Ic",1,0.598463000000265
36,"Ic",1,0.500516500000231
36,"Ic",1,0.494161599999643
36,"Ic",1,0.675627300000997
36,"Ic",1,0.55786579999949
36,"Ic",1,0.572168299999248
36,"Ic",0,0.334480299999996
36,"Ic",1,0.550513800000772
36,"Ic",0,0.4236204000008
36,"Ic",1,0.474749400000292
36,"Ic",1,0.512620499999684
36,"Ic",1,0.771457600001668
36,"Ic",1,0.851517499999318
36,"Ic",1,0.528622300000279
36,"Ic",1,0.566106099999161
36,"Ic",1,0.894374100000277
36,"Ic",1,0.829743899999812
36,"Ic",1,0.491980700000568
36,"Ic",1,0.479571399999259
36,"Ic",1,0.500235199999224
36,"Ic",1,0.61105950000092
36,"Ic",1,0.546289199999592
36,"Ic",1,0.964127799999915
36,"Ic",1,0.495564599999852
36,"Ic",1,0.582685800000036
36,"Ic",1,0.630572500000198
36,"Ic",1,0.561474999998609
36,"Ic",1,0.863894299998719
36,"Ic",1,0.519685199999003
36,"Ic",1,0.484508800000185
36,"Ic",1,0.534145399999034
36,"Ic",1,0.631889399999636
36,"Ic",1,0.535428700000921
36,"Ic",1,0.541962400000557
36,"Ic",1,0.618749100000059
36,"Ic",1,0.393694999998843
36,"Ic",1,0.54283199999918
36,"Ic",1,0.505316299999322
36,"Ic",1,0.669356600001265
36,"Ic",1,0.790049799999906
36,"Ic",1,0.531238900000972
36,"Ic",1,0.780278699998235
36,"Ic",1,0.480230099999972
36,"Ic",1,0.59669600000052
36,"Ic",1,0.609810099998867
36,"Ic",1,0.434615399999529
36,"Ic",1,0.679027199999837
36,"Ic",1,0.793401700000686
36,"Ic",1,0.59245539999938
36,"Ic",1,0.466263399999661
36,"Ic",1,0.663768500000515
36,"Ic",1,0.638699299999644
36,"Ic",1,0.762991800000236
36,"Ic",1,0.536932500001058
36,"Ic",1,0.577731299999868
36,"Ic",1,0.596687100000054
36,"Ic",1,0.842603799999779
36,"Ic",1,0.516375499999413
36,"Ic",1,0.859982699999819
36,"Ic",1,0.490453700000216
36,"Ic",1,0.554777299999841
36,"Ic",1,0.58624189999864
36,"Ic",1,0.636768500000471
36,"Ic",1,0.605709600000409
36,"Ic",1,0.724754799999573
36,"Ic",1,0.533922200000234
36,"Ic",1,0.50552450000032
36,"Ic",1,0.535625099999379
36,"Ic",1,0.498641399999542
36,"Ic",1,0.483825100000104
36,"Ic",1,0.546721099999559
36,"Ic",1,0.505874800001038
36,"Ic",1,0.782738200001404
37,"Co",1,0.607639699999709
37,"Co",1,0.618291999999201
37,"Co",1,0.753602999997383
37,"Co",1,0.536616499997763
37,"Co",1,0.668873400001758
37,"Co",1,0.952725700000883
37,"Co",1,1.57811339999898
37,"Co",1,0.801511500001652
37,"Co",1,0.623006400001032
37,"Co",1,0.594684199997573
37,"Co",1,0.799883899999259
37,"Co",1,0.83435759999702
37,"Co",1,0.827193799999804
37,"Co",1,0.683776699999726
37,"Co",1,0.528890099998534
37,"Co",1,0.87265959999786
37,"Co",1,0.631506999998237
37,"Co",1,0.602694900000643
37,"Co",1,0.625474299999041
37,"Co",1,0.842148499999894
37,"Co",1,0.649889399999665
37,"Co",1,0.550472200000513
37,"Co",1,0.679285599999275
37,"Co",1,0.678345199998148
37,"Co",1,0.565586099997745
37,"Co",1,0.595058400002017
37,"Co",1,0.800126999998611
37,"Co",1,0.652583999999479
37,"Co",1,1.57267109999884
37,"Co",1,0.618518800001766
37,"Co",1,0.684411400001409
37,"Co",1,0.55665709999812
37,"Co",1,0.663371599999664
37,"Co",1,0.682855999999447
37,"Co",1,0.482287200000428
37,"Co",1,0.58863890000066
37,"Co",1,0.506815200002166
37,"Co",1,0.596571800000675
37,"Co",1,0.67688790000102
